33	33
0.224114975484	0.178980313639	0.321836988531	0.743415183092	0.938584432649	0.325693224063	0.368297056421	0.677016738417	0.21298928274	0.517805067476	0.0646142765861	0.247515807483	0.435252935874	0.473354132732	0.496925471412	0.515383160795	0.782628774317	0.887926365152	0.937589130283	0.56666785854	0.37653437661	0.0193042475855	0.783542212278	0.0913593621353	0.700932614779	0.62968269336	0.523670963628	0.813993847998	0.578947263966	0.129427036485	0.0757025344797	0.743540710714	0.538114306081
0.889326697363	0.72742687907	0.16589894334	0.635517484495	0.372867461227	0.917128699762	0.724817642468	0.523157046935	0.549793518371	0.0452901532856	0.796487049966	0.43300103699	0.368220954937	0.918613241623	0.749795139955	0.578709942149	0.537615482722	0.913708432629	0.564699155558	0.279438548735	0.00797322602055	0.163045059328	0.885831427591	0.372437156649	0.0201114749382	0.28489324485	0.592584206549	0.157198856582	0.120742318799	0.755932930212	0.634608697753	0.326942316183	0.645255864999
0.372247484239	0.378329819888	0.0165677485406	0.0678494035998	0.0708192749075	0.27064461884	0.269819914865	0.607880889505	0.736226549739	0.676197903075	0.098844231116	0.854297484318	0.255562680624	0.335048416389	0.11297668259	0.481970053986	0.815497737645	0.312385780762	0.409626637718	0.443903645508	0.23022860806	0.580350232432	0.59854702189	0.997058011483	0.659087169039	0.853208326881	0.478816163644	0.442807544742	0.831841781189	0.691655708879	0.0117353511203	0.123247171468	0.154566248439
0.235388562888	0.181533636181	0.0944783361645	0.52023546712	0.868503939819	0.839670854568	0.838543740035	0.988072024335	0.322884125274	0.349188829322	0.650003627596	0.995388711348	0.783390751251	0.161512595708	0.103300320852	0.366357410047	0.384416705518	0.64242883428	0.681459597495	0.677600812263	0.818097341739	0.226884659635	0.389644291943	0.14555050244	0.379908181541	0.092640690853	0.000749483701128	0.164104719152	0.135975166335	0.23370720544	0.921221580215	0.536691838836	0.734308742319
0.444361705429	0.759040697198	0.306457031425	0.0959506019733	0.445060916563	0.914304512731	0.983152202039	0.0287469062439	0.131051552704	0.617563720222	0.372495305747	0.0925269677578	0.458382192536	0.706422497832	0.479040667517	0.962027064165	0.887070131706	0.954958632144	0.410517851258	0.99769152467	0.0127632089739	0.488738499654	0.244686962393	0.107655076555	0.989092739878	0.878127595172	0.805219160488	0.356666726259	0.452012009815	0.0643368642793	0.265763475318	0.529270595835	0.56905726425
0.370828430316	0.742879980822	0.495256925559	0.485282072328	0.525542089616	0.261654524206	0.781374342077	0.129920975709	0.444172578166	0.588503292179	0.841776638749	0.0659290568334	0.131719475002	0.173217136424	0.114405383859	0.010236446475	0.0915402952737	0.664456975502	0.190571865278	0.404205266659	0.844784480206	0.453185094687	0.349375982666	0.0580150945543	0.364269190002	0.96100477473	0.183019204543	0.614025518928	0.373885599489	0.903611011018	0.169643011174	0.84292748991	0.31357550463
0.482457822526	0.385757270219	0.805675426607	0.129722040024	0.235716744979	0.580179723084	0.578950056458	0.670786984928	0.912347316088	0.113455972447	0.708066741582	0.707186623778	0.34434616974	0.11180514161	0.559067571025	0.993569613231	0.472479360544	0.779145771985	0.660202561736	0.447470965256	0.438894221917	0.388550097461	0.0707396164313	0.219794439928	0.521483464393	0.794572189768	0.939689858103	0.657752125732	0.930463366575	0.41164946008	0.758499330524	0.019467051253	0.221098188577
0.102412153545	0.502400112048	0.451157294894	0.467720264327	0.990334903054	0.0767165340237	0.689187961112	0.587459512563	0.888511244106	0.498778161608	0.971844650283	0.715684787225	0.254923863821	0.580338805395	0.471842978012	0.722375085666	0.151185589908	0.39865020696	0.268292852835	0.190724780445	0.712748943301	0.892447499664	0.666828692108	0.0740275518358	0.688823069535	0.0304161801747	0.347076645349	0.574864417347	0.378014300614	0.517937265737	0.712471869661	0.971201115252	0.152345605844
0.0661796092512	0.862158467188	0.276035767242	0.898539475229	0.904814269384	0.698630945745	0.460140185007	0.778036134366	0.949894370769	0.403340799174	0.947728340052	0.34185575175	0.873892324574	0.63183462606	0.659155948027	0.497808927827	0.707851326681	0.0842965213894	0.416263324785	0.0930754750982	0.730139902862	0.300404898738	0.297542861922	0.547754070845	0.241205498722	0.263274991988	0.96331082667	0.570316688199	0.101459923641	0.615326629054	0.858118271961	0.811019689983	0.00188446882959
0.844434720655	0.278748935153	0.981767506188	0.409941181957	0.19059632524	0.362368518222	0.202118110219	0.435569826502	0.399419743089	0.585384661821	0.361493529868	0.887104048005	0.402407001159	0.278149097486	0.285494343672	0.987664208989	0.237841528404	0.404465014608	0.0255810629422	0.483654205077	0.908059051152	0.849197685041	0.473159063554	0.143063802735	0.735632567167	0.307110782458	0.794434086569	0.55543758187	0.0851103082089	0.185846169434	0.995880463405	0.654072012505	0.477191132593
